strategy,coin,timeframe,regime,status,periods,total_return,annualized_return,sharpe,max_drawdown,win_rate,profit_factor,total_trades,average_trade_duration_bars,calmar
trend_following,BNB,1d,High Vol Expansion,completed_historical_backtest,64,0.5098067743790804,9.498079277634124,2.6332205579926136,0.1714057224036063,0.3333333333333333,0.4541421157288529,3.0,10.0,55.41284820858635
trend_following,BNB,1d,Range/Chop,completed_historical_backtest,1810,-0.09500473324281,-0.019942815882364573,0.31630401389176227,0.8616128790825315,0.3543307086614173,1.5538646343733864,127.0,11.866141732283465,-0.023145912005865348
trend_following,BNB,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,XRP,1d,Overall,completed_historical_backtest,3007,-0.9912632630956723,-0.4377328135992169,-0.360085897753532,0.9977381579809309,0.2597402597402597,0.7546567252756703,154.0,10.785714285714286,-0.4387251405569506
trend_following,XRP,1d,Bear Trend,completed_historical_backtest,733,-0.45257045669942175,-0.2593545657233308,-0.22772870436260015,0.6764248930643639,0.4444444444444444,0.5384511630479859,18.0,15.833333333333334,-0.38341960560971317
trend_following,XRP,1d,Bull Trend,completed_historical_backtest,502,-0.5299612707961685,-0.42263848060099385,-0.6303634790997162,0.6275048934294453,0.16666666666666666,0.36738604291586147,18.0,11.277777777777779,-0.6735222068009483
trend_following,XRP,1d,Crash/Capitulation,completed_historical_backtest,45,-0.183653425113964,-0.8073738254335253,-1.0111149880332946,0.21131243310004122,0.0,0.0,1.0,15.0,-3.820758739034025
trend_following,XRP,1d,High Vol Expansion,completed_historical_backtest,105,0.2510911006910954,1.1798494940621778,1.5453923067751207,0.12368829842964046,0.0,0.0,2.0,8.5,9.538893404159245
trend_following,XRP,1d,Range/Chop,completed_historical_backtest,1621,-0.9667551886367084,-0.535581944236913,-0.41936134121355273,0.9917559812984589,0.25217391304347825,0.9256182075902412,115.0,9.921739130434782,-0.5400339945877625
trend_following,XRP,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,ADA,1d,Overall,completed_historical_backtest,3024,0.04605645717219553,0.0054533857759486715,0.4349952071756968,0.9759264663438524,0.31386861313868614,1.4749253719738282,137.0,11.627737226277372,0.0055879064294453275
trend_following,ADA,1d,Bear Trend,completed_historical_backtest,776,-0.8836048793499782,-0.6366280602502075,-0.7250591655235297,0.9101052609243728,0.23076923076923078,0.15598417341581136,13.0,9.23076923076923,-0.6995103616955242
trend_following,ADA,1d,Bull Trend,completed_historical_backtest,443,-0.15657448278317576,-0.13098731035125832,0.1302588834005731,0.7141388010988592,0.0,0.0,8.0,12.0,-0.1834199600269662
trend_following,ADA,1d,Crash/Capitulation,completed_historical_backtest,56,-0.5154439181023573,-0.991134305785284,-3.1028304836884617,0.6318994496009842,0.5,0.6165004170181283,4.0,8.5,-1.5685000302043945
trend_following,ADA,1d,High Vol Expansion,completed_historical_backtest,121,-0.10293993809948143,-0.27957748065399446,0.046986857358573275,0.3852642641284021,0.0,0.0,2.0,7.5,-0.7256771693748787
trend_following,ADA,1d,Range/Chop,completed_historical_backtest,1627,23.513653489960078,1.0507479447741157,1.3132895507348816,0.5772461551920962,0.34545454545454546,2.1798699775162635,110.0,12.072727272727272,1.8202770781980304
trend_following,ADA,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,DOGE,1d,Overall,completed_historical_backtest,2580,-0.5111131888940968,-0.09634783313993955,0.2761180139679014,0.9793210307664512,0.3148148148148148,1.527369006271147,108.0,11.212962962962964,-0.0983822772237765
trend_following,DOGE,1d,Bear Trend,completed_historical_backtest,718,-0.3814803740743058,-0.21682190941159785,-0.29658449444294127,0.6041269423321546,0.3333333333333333,0.2666898811672285,12.0,16.5,-0.3589012411440958
trend_following,DOGE,1d,Bull Trend,completed_historical_backtest,511,1.0714180739986308,0.6829076074756244,1.0063169832395085,0.6576626879909391,0.42857142857142855,5.485177446425352,21.0,9.523809523809524,1.0383858168414644
trend_following,DOGE,1d,Crash/Capitulation,completed_historical_backtest,48,-0.3159731323925212,-0.9444083158879961,-5.203814078674546,0.3166111678579724,0.0,0.0,2.0,18.0,-2.982864825259876
trend_following,DOGE,1d,High Vol Expansion,completed_historical_backtest,190,-0.41130666158954254,-0.6388878394481015,-0.616164449908215,0.615667125210986,0.2,0.23245731781208057,5.0,15.0,-1.0377163458730363
trend_following,DOGE,1d,Range/Chop,completed_historical_backtest,1112,-0.05240056422500694,-0.017523598836421628,0.4181318505137371,0.8474596466058686,0.29411764705882354,0.8473453686051985,68.0,10.323529411764707,-0.02067779735189137
trend_following,DOGE,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,AVAX,1d,Overall,completed_historical_backtest,2135,-0.9128124197052266,-0.3412269022494916,-0.1665034289701633,0.9418551726187937,0.30851063829787234,0.7738615944100827,94.0,12.085106382978724,-0.3622923270684204
trend_following,AVAX,1d,Bear Trend,completed_historical_backtest,590,-0.021294701647499692,-0.013236863504064833,0.2991767707898241,0.49921646139865294,0.3076923076923077,0.21640599282555967,13.0,11.846153846153847,-0.02651527849658475
trend_following,AVAX,1d,Bull Trend,completed_historical_backtest,234,-0.7824917446267895,-0.9075583711949389,-3.969441601615863,0.7875862776088556,0.0,0.0,6.0,7.833333333333333,-1.1523288266909926
trend_following,AVAX,1d,Crash/Capitulation,completed_historical_backtest,41,-0.5205038010969186,-0.9985669445430749,-6.609489841011075,0.517380210687703,0.0,0.0,1.0,13.0,-1.9300447213003709
trend_following,AVAX,1d,High Vol Expansion,completed_historical_backtest,120,0.1591261169790772,0.5674647812740274,1.0502184104507646,0.18383478260869557,1.0,,1.0,10.0,3.0868194430969766
trend_following,AVAX,1d,Range/Chop,completed_historical_backtest,1149,-0.2630957173870583,-0.09248887903029923,0.3206443005691027,0.7303706244493249,0.3287671232876712,1.0316561567860343,73.0,12.493150684931507,-0.12663280248987666
trend_following,AVAX,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,LINK,1d,Overall,completed_historical_backtest,2750,-0.7138037619804629,-0.153094233707186,0.19101083260685564,0.9453326812746167,0.2929936305732484,1.270453011845374,157.0,9.630573248407643,-0.16194746753149913
trend_following,LINK,1d,Bear Trend,completed_historical_backtest,613,-0.44591536130138654,-0.29658381643471565,-0.2662621775589072,0.6102680729471386,0.42857142857142855,0.3924630291079856,14.0,11.857142857142858,-0.48598940298881693
trend_following,LINK,1d,Bull Trend,completed_historical_backtest,521,0.6882806088161859,0.44361487143471656,0.8029710351185353,0.5900268200085114,0.5833333333333334,4.135531899930445,12.0,16.0,0.7518554350263557
trend_following,LINK,1d,Crash/Capitulation,completed_historical_backtest,42,-0.6385780870204892,-0.9998566807595133,-4.809716574132533,0.6385780870204892,0.0,0.0,1.0,7.0,-1.5657547621539856
trend_following,LINK,1d,High Vol Expansion,completed_historical_backtest,119,0.6616789401943572,3.752601254797719,2.031886933123322,0.25069066851692057,0.6666666666666666,9.60831738728654,3.0,15.333333333333334,14.969050411800367
trend_following,LINK,1d,Range/Chop,completed_historical_backtest,1454,-0.49057344191982033,-0.1558534576487095,0.1798588752662985,0.74353151322145,0.2440944881889764,0.8640873515868405,127.0,8.669291338582678,-0.20961244396145834
trend_following,LINK,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
trend_following,POL,1d,Overall,completed_historical_backtest,2648,-0.8934110110360634,-0.2656752057122421,0.11086499616298955,0.965458103067487,0.2966101694915254,1.2407288191809813,118.0,10.957627118644067,-0.27518046082800446
trend_following,POL,1d,Bear Trend,completed_historical_backtest,618,0.2592203566125426,0.14594050274322745,0.5254614444100576,0.49791786418024664,0.5,1.7701153456185357,10.0,14.8,0.29310156000025916
trend_following,POL,1d,Bull Trend,completed_historical_backtest,452,1.177351304449072,0.8753038798827248,1.131008662217994,0.4759404841456538,0.2857142857142857,3.730906564620985,14.0,13.571428571428571,1.8391036464442734
trend_following,POL,1d,Crash/Capitulation,completed_historical_backtest,55,-0.4046627528097463,-0.9680683085457421,-1.766907999629977,0.5369331926099078,0.2,0.14353566534034906,5.0,18.2,-1.8029585838047866
trend_following,POL,1d,High Vol Expansion,completed_historical_backtest,118,0.31236566970564894,1.3196358584821688,1.2668993163725566,0.41803223501525677,0.0,0.0,2.0,5.0,3.156780142646192
trend_following,POL,1d,Range/Chop,completed_historical_backtest,1404,-0.9502418545899302,-0.5418689000386785,-0.3003934152744597,0.974050106355193,0.28735632183908044,1.0233122711584985,87.0,9.816091954022989,-0.5563049544404884
trend_following,POL,1d,Unavailable,completed_historical_backtest,1,0.0,0.0,,0.0,,,0.0,,
mean_reversion,BTC,4h,Overall,completed_historical_backtest,18764,-0.9936064276586459,-0.44572325130616897,-1.4224361117115287,0.9944972493230432,0.44798301486199577,0.6428890056535188,471.0,9.276008492569002,-0.44818952652666855
mean_reversion,BTC,4h,Bear Trend,completed_historical_backtest,4401,-0.640952105649355,-0.39953748505977915,-1.0164670638764421,0.6681177119810233,0.49504950495049505,0.8121632017152591,101.0,8.633663366336634,-0.5980046298654739
mean_reversion,BTC,4h,Bull Trend,completed_historical_backtest,4805,-0.8593810921822073,-0.5912728679480346,-2.650117373816951,0.8558572259300705,0.375,0.4971156190576557,128.0,8.765625,-0.6908545608240804
mean_reversion,BTC,4h,Crash/Capitulation,completed_historical_backtest,180,0.06628744370516193,1.184587996143609,1.2838030376778895,0.1897405385549472,0.3333333333333333,0.27024804110994827,3.0,18.0,6.24319929291527
mean_reversion,BTC,4h,High Vol Expansion,completed_historical_backtest,220,0.003644227487085372,0.03689999734027527,0.34405465814836783,0.11949158160392237,0.6666666666666666,2.5568873823998155,3.0,11.666666666666666,0.30880834319012823
mean_reversion,BTC,4h,Range/Chop,completed_historical_backtest,9152,-0.8816704010254598,-0.4001443078526937,-1.3454169453783005,0.8968929040910789,0.4661016949152542,0.627184383241928,236.0,9.686440677966102,-0.4461450258191131
mean_reversion,BTC,4h,Unavailable,completed_historical_backtest,6,0.0,0.0,,0.0,,,0.0,,
mean_reversion,ETH,4h,Overall,completed_historical_backtest,18764,-0.9997131201679821,-0.6142686960516595,-1.758710191722036,0.9998130552052696,0.42950108459869846,0.5708063956046041,461.0,9.20173535791757,-0.6143835518586473
mean_reversion,ETH,4h,Bear Trend,completed_historical_backtest,5295,-0.8789322939725305,-0.5826669077682467,-1.5066050079762443,0.9135098190868365,0.41739130434782606,0.5447979234450686,115.0,9.017391304347827,-0.6378332182030542
mean_reversion,ETH,4h,Bull Trend,completed_historical_backtest,4276,-0.8554362021354105,-0.628874584038078,-2.011375703921564,0.8752316507995233,0.3944954128440367,0.4954418071224223,109.0,9.880733944954128,-0.7185235856856887
mean_reversion,ETH,4h,Crash/Capitulation,completed_historical_backtest,294,-0.005019067599750016,-0.03681207705985645,0.5075587736315725,0.2780359702553782,0.6363636363636364,1.2856338866574988,11.0,11.727272727272727,-0.13240041216985082
mean_reversion,ETH,4h,High Vol Expansion,completed_historical_backtest,275,-0.12258970761539201,-0.6473228288969759,-1.1306619932712738,0.3108006326209328,0.6666666666666666,2.9582387669994468,3.0,10.333333333333334,-2.082759045366814
mean_reversion,ETH,4h,Range/Chop,completed_historical_backtest,8618,-0.9812243633298532,-0.6360961721221685,-2.1112913922551066,0.9852402550217435,0.43946188340807174,0.5483644705243126,223.0,8.825112107623319,-0.6456254389525835
mean_reversion,ETH,4h,Unavailable,completed_historical_backtest,6,0.0,0.0,,0.0,,,0.0,,
mean_reversion,SOL,4h,Overall,completed_historical_backtest,13061,-0.9924269749093849,-0.5592792944650318,-1.0585744904058183,0.9963036866172544,0.47183098591549294,0.6887736600483573,284.0,8.862676056338028,-0.5613542356386839
mean_reversion,SOL,4h,Bear Trend,completed_historical_backtest,2718,-0.3977153193374967,-0.33555949339933866,-0.5880525219799365,0.6165362096413569,0.52,0.9900732772150965,50.0,9.86,-0.5442656702913455
mean_reversion,SOL,4h,Bull Trend,completed_historical_backtest,2556,-0.8586377015386778,-0.8131466821837959,-2.2719874011115557,0.8835647539902434,0.38596491228070173,0.5058709124856586,57.0,7.842105263157895,-0.920302307795287
mean_reversion,SOL,4h,Crash/Capitulation,completed_historical_backtest,276,-0.19762093750825394,-0.8259182923862823,-0.47338546393845155,0.4747401854478752,0.375,0.30895591111972387,8.0,9.0,-1.739726944764749
mean_reversion,SOL,4h,High Vol Expansion,completed_historical_backtest,516,-0.16508643393058942,-0.535266224753862,-0.3137515690350787,0.37360966105953464,0.6153846153846154,1.3174241392831247,13.0,8.307692307692308,-1.4326883925749645
mean_reversion,SOL,4h,Range/Chop,completed_historical_backtest,6990,-0.867226049993719,-0.4690190368610634,-0.9305132481922067,0.9144271628335315,0.4807692307692308,0.6572695131665993,156.0,8.955128205128204,-0.5129102195605346
mean_reversion,SOL,4h,Unavailable,completed_historical_backtest,5,0.0,0.0,,0.0,,,0.0,,
mean_reversion,BNB,4h,Overall,completed_historical_backtest,18764,-0.9964316156480698,-0.4822187482540423,-1.003875165675119,0.9969131537873261,0.49767441860465117,0.7087508117422665,430.0,9.255813953488373,-0.48371189247736135
mean_reversion,BNB,4h,Bear Trend,completed_historical_backtest,3426,-0.6773727322392571,-0.5150106918467071,-1.1020366037877845,0.7355252957973197,0.5,0.6154812810732392,66.0,9.757575757575758,-0.7001943981932373
mean_reversion,BNB,4h,Bull Trend,completed_historical_backtest,3910,-0.6383294914435764,-0.43448945995412136,-1.1546704935824517,0.704209264155659,0.46464646464646464,0.7703656240458351,99.0,9.1010101010101,-0.6169891281891479
mean_reversion,BNB,4h,Crash/Capitulation,completed_historical_backtest,192,0.44227335513811306,64.37008090553466,3.5143364620405095,0.2838197207250327,0.6666666666666666,3.601655130185506,6.0,9.166666666666666,226.7991834432711
mean_reversion,BNB,4h,High Vol Expansion,completed_historical_backtest,384,-0.7582617806226953,-0.9996974950650359,-6.0352934632689825,0.7697291059612239,0.2,0.12490625110752195,10.0,4.6,-1.2987653543601312
mean_reversion,BNB,4h,Range/Chop,completed_historical_backtest,10846,-0.912286879867585,-0.3884389861977363,-0.8033798352018221,0.9191886752078008,0.5180722891566265,0.7563559343817156,249.0,9.373493975903614,-0.42258895988891726
mean_reversion,BNB,4h,Unavailable,completed_historical_backtest,6,0.0,0.0,,0.0,,,0.0,,
mean_reversion,XRP,4h,Overall,completed_historical_backtest,18031,-0.9972805291969473,-0.5122632392389863,-0.9116760917497382,0.9984402358653935,0.5034965034965035,0.7501484268667536,429.0,8.913752913752914,-0.5130634972808207
mean_reversion,XRP,4h,Bear Trend,completed_historical_backtest,4394,-0.8008378751488294,-0.5528218619896773,-1.2452549331192055,0.8459717499283504,0.4811320754716981,0.6459370882116447,106.0,8.264150943396226,-0.6534755587719077
mean_reversion,XRP,4h,Bull Trend,completed_historical_backtest,3011,-0.8856756142309083,-0.7937072296754172,-2.2459274649692484,0.90739280053808,0.5,0.5788357664616824,76.0,9.157894736842104,-0.874711843872634
mean_reversion,XRP,4h,Crash/Capitulation,completed_historical_backtest,270,0.5019576959656722,26.156367005295227,3.029121228075527,0.2908801943390843,0.7692307692307693,3.1074260041182518,13.0,12.384615384615385,89.92144365389235
mean_reversion,XRP,4h,High Vol Expansion,completed_historical_backtest,630,0.027961990027903783,0.10068499595648062,0.625146000766421,0.5684706063269078,0.55,1.0670089551398683,20.0,9.3,0.17711557085957783
mean_reversion,XRP,4h,Range/Chop,completed_historical_backtest,9722,-0.9226422168443283,-0.43836989980668006,-0.8333800127774967,0.9509016081424568,0.4953271028037383,0.7411205552399706,214.0,8.901869158878505,-0.46100447833190206
mean_reversion,XRP,4h,Unavailable,completed_historical_backtest,4,0.0,0.0,,0.0,,,0.0,,
mean_reversion,ADA,4h,Overall,completed_historical_backtest,18134,-0.9975131988230835,-0.515535067517087,-0.9800917416291669,0.9982631225122063,0.4604651162790698,0.7511384022264264,430.0,9.03953488372093,-0.516432046712998
mean_reversion,ADA,4h,Bear Trend,completed_historical_backtest,4652,-0.5839056662406601,-0.338384090136302,-0.48808801420798864,0.5887696420617246,0.5046728971962616,0.8857782766764345,107.0,9.093457943925234,-0.5747308725894311
mean_reversion,ADA,4h,Bull Trend,completed_historical_backtest,2655,-0.8324253275418259,-0.7711013730458888,-2.2175516151683476,0.9036021946324533,0.36231884057971014,0.5786530883551697,69.0,8.55072463768116,-0.8533637674037964
mean_reversion,ADA,4h,Crash/Capitulation,completed_historical_backtest,336,0.6779664690716221,28.248849723314432,3.1096838297592786,0.3423119343411325,0.6,1.4763573994078527,10.0,11.3,82.52370685727514
mean_reversion,ADA,4h,High Vol Expansion,completed_historical_backtest,726,-0.15926276083640667,-0.4076479338659408,-0.23592310358060092,0.4775754785103995,0.6923076923076923,1.859636451004231,13.0,9.615384615384615,-0.853578025273473
mean_reversion,ADA,4h,Range/Chop,completed_historical_backtest,9760,-0.9747188211522597,-0.5621092085212629,-1.3744798213812743,0.9802096506087121,0.45021645021645024,0.6550326169641321,231.0,9.030303030303031,-0.5734581455836433
mean_reversion,ADA,4h,Unavailable,completed_historical_backtest,5,0.0,0.0,,0.0,,,0.0,,
mean_reversion,DOGE,4h,Overall,completed_historical_backtest,15475,-0.9992348875605641,-0.6380178399370101,-0.8860130856116781,0.9995210926468687,0.47107438016528924,0.7582403491386163,363.0,8.630853994490359,-0.6383235377729264
mean_reversion,DOGE,4h,Bear Trend,completed_historical_backtest,4308,0.06939134534574687,0.03471789350651733,0.3101566739098677,0.5091175605579092,0.5913978494623656,1.3354516700172343,93.0,8.978494623655914,0.06819229230371118
mean_reversion,DOGE,4h,Bull Trend,completed_historical_backtest,3066,-0.9767925878088988,-0.9321123280480452,-2.6445006777954596,0.9778295549637185,0.35384615384615387,0.30495636230827267,65.0,8.353846153846154,-0.9532462209966955
mean_reversion,DOGE,4h,Crash/Capitulation,completed_historical_backtest,288,2.148907610300031,6174.692023713776,6.95009952056781,0.2569887298821768,0.75,2.527404865167212,4.0,8.75,24027.092653225394
mean_reversion,DOGE,4h,High Vol Expansion,completed_historical_backtest,1139,-0.7331112657656695,-0.9212542450080462,-1.2881237967887766,0.8303351235475003,0.2608695652173913,1.1308888501020369,23.0,7.217391304347826,-1.1094968993628809
mean_reversion,DOGE,4h,Range/Chop,completed_historical_backtest,6671,-0.9633164192340127,-0.6623921792913062,-1.0965306213699706,0.9766795589968476,0.47191011235955055,0.7067379978691314,178.0,8.730337078651685,-0.6782082958423462
mean_reversion,DOGE,4h,Unavailable,completed_historical_backtest,3,0.0,0.0,,0.0,,,0.0,,
mean_reversion,AVAX,4h,Overall,completed_historical_backtest,12809,-0.962010672139881,-0.42853005246716525,-0.5465850331898119,0.9798575508767413,0.5234657039711191,0.8417292829092841,277.0,9.24187725631769,-0.43733913371768374
mean_reversion,AVAX,4h,Bear Trend,completed_historical_backtest,3540,0.26649299154138895,0.15749222810167995,0.5437935388217416,0.48419400474641505,0.6190476190476191,1.2810855618536854,63.0,9.301587301587302,0.3252667867793256
mean_reversion,AVAX,4h,Bull Trend,completed_historical_backtest,1404,-0.6693408776370672,-0.8222530045353605,-1.7214597699068157,0.704479367025616,0.4857142857142857,0.5123241402749474,35.0,8.371428571428572,-1.167178263867396
mean_reversion,AVAX,4h,Crash/Capitulation,completed_historical_backtest,246,0.13094195942195075,1.99278157480457,1.4984732564724095,0.3744793064704963,0.6363636363636364,1.4154681815134864,11.0,8.272727272727273,5.321473150510583
mean_reversion,AVAX,4h,High Vol Expansion,completed_historical_backtest,720,-0.6520128894655295,-0.959762326529486,-1.6670910359179043,0.8086817736674087,0.47619047619047616,0.5868338799773443,21.0,8.476190476190476,-1.1868232446700513
mean_reversion,AVAX,4h,Range/Chop,completed_historical_backtest,6894,-0.7694979273124646,-0.37280322723435766,-0.6831179622941675,0.8634227809138764,0.4897959183673469,0.8625447013364412,147.0,9.605442176870747,-0.4317736750468524
mean_reversion,AVAX,4h,Unavailable,completed_historical_backtest,5,0.0,0.0,,0.0,,,0.0,,
mean_reversion,LINK,4h,Overall,completed_historical_backtest,16493,-0.9160463418986606,-0.2804976011835707,-0.255200933432295,0.9599192600766215,0.5299145299145299,0.9286092518529636,351.0,9.968660968660968,-0.29220957725255053
mean_reversion,LINK,4h,Bear Trend,completed_historical_backtest,3678,0.0018070063154338456,0.0010762940483020067,0.23344607648013402,0.500409723587948,0.5555555555555556,0.9357182610877609,72.0,9.88888888888889,0.002150825608633174
mean_reversion,LINK,4h,Bull Trend,completed_historical_backtest,3124,-0.5399453267819455,-0.41995816780039263,-0.6410197445462369,0.6967249000814033,0.4696969696969697,0.6862112693376541,66.0,10.712121212121213,-0.6027603832607762
mean_reversion,LINK,4h,Crash/Capitulation,completed_historical_backtest,252,1.4309417837398257,2262.9190422595625,6.503067890904442,0.32192024444571776,0.875,2.1959594134961695,8.0,15.5,7029.439997338025
mean_reversion,LINK,4h,High Vol Expansion,completed_historical_backtest,713,-0.1549459068776763,-0.40396762553505927,0.14321856116527404,0.4119547312693296,0.5882352941176471,1.3706831760113776,17.0,9.588235294117647,-0.9806116907319885
mean_reversion,LINK,4h,Range/Chop,completed_historical_backtest,8722,-0.9113278895763641,-0.4559739037738132,-0.8511924382824311,0.9273780046843657,0.5212765957446809,0.9379470591075164,188.0,9.537234042553191,-0.4916807401842623
mean_reversion,LINK,4h,Unavailable,completed_historical_backtest,4,0.0,0.0,,0.0,,,0.0,,
mean_reversion,POL,4h,Overall,completed_historical_backtest,15874,-0.9983275684390938,-0.5863178846012889,-0.8852842965650607,0.9989341530454199,0.47941176470588237,0.7389036726799648,340.0,9.485294117647058,-0.5869434765182465
mean_reversion,POL,4h,Bear Trend,completed_historical_backtest,3701,-0.0890804604630645,-0.053748439239441725,0.14136498755378318,0.5907101998391667,0.4805194805194805,0.9326175916445466,77.0,8.714285714285714,-0.09098952287276547
mean_reversion,POL,4h,Bull Trend,completed_historical_backtest,2711,-0.5574703202430329,-0.48264423317608673,-0.8110652787790398,0.6907645770895913,0.5098039215686274,0.7709714397706646,51.0,10.137254901960784,-0.6987101672318214
mean_reversion,POL,4h,Crash/Capitulation,completed_historical_backtest,330,0.3969934193226561,8.209213627348982,2.1957798036212273,0.4169894668655324,0.6153846153846154,1.04278723930687,13.0,11.692307692307692,19.68686089137169
mean_reversion,POL,4h,High Vol Expansion,completed_historical_backtest,708,-0.8593203716544875,-0.9976906653765836,-4.177317607542949,0.8956724643702367,0.25,0.17042145566741246,16.0,9.125,-1.113901236294093
mean_reversion,POL,4h,Range/Chop,completed_historical_backtest,8421,-0.9788894105125675,-0.633592629277395,-1.0903907139594742,0.9856293618838242,0.4808743169398907,0.7812356915601579,183.0,9.502732240437158,-0.6428305139636012
mean_reversion,POL,4h,Unavailable,completed_historical_backtest,3,0.0,0.0,,0.0,,,0.0,,
breakout,BTC,4h,Overall,completed_historical_backtest,18764,-0.5583075881545347,-0.09102368761627333,-0.01979630858274392,0.843793624074677,0.36278195488721804,1.0639847266505178,532.0,12.793233082706767,-0.1078743486786736
breakout,BTC,4h,Bear Trend,completed_historical_backtest,4401,-0.2553351491186405,-0.13653991507776753,-0.11306910575944867,0.5058317249033301,0.3953488372093023,1.017657481250316,129.0,12.03875968992248,-0.26993149768109503
breakout,BTC,4h,Bull Trend,completed_historical_backtest,4805,-0.11029982916274961,-0.05190757047430028,0.04672381430285664,0.4905179504415754,0.34285714285714286,0.857034645581968,140.0,12.85,-0.10582195906912663
breakout,BTC,4h,Crash/Capitulation,completed_historical_backtest,180,-0.2603217126017269,-0.9745553225997104,-4.083359822176779,0.31965595877374964,,,0.0,,-3.048763196338518
breakout,BTC,4h,High Vol Expansion,completed_historical_backtest,220,-0.2840260211656378,-0.9641426136842343,-4.374575488095273,0.32928513435051054,0.0,0.0,4.0,9.25,-2.9279870638130414
breakout,BTC,4h,Range/Chop,completed_historical_backtest,9152,0.25885381374790106,0.056670714308091785,0.3382795817770186,0.43221915328461136,0.36293436293436293,1.2879566843119354,259.0,13.193050193050192,0.13111569415058932
breakout,BTC,4h,Unavailable,completed_historical_backtest,6,0.0,0.0,,0.0,,,0.0,,
breakout,ETH,4h,Overall,completed_historical_backtest,18764,0.7290321496314933,0.06604045254581448,0.3850276113605403,0.7824898035156873,0.366120218579235,1.236416144171844,549.0,11.992714025500911,0.08439784422633757
breakout,ETH,4h,Bear Trend,completed_historical_backtest,5295,0.5317111217770196,0.1930020503250358,0.590423011289731,0.5973628398983615,0.3503184713375796,1.0956454060498604,157.0,11.910828025477707,0.3230901513021369
breakout,ETH,4h,Bull Trend,completed_historical_backtest,4276,0.22794880684924657,0.11097919677243118,0.4641280167276516,0.4581593807745262,0.3560606060606061,1.0736447337363235,132.0,12.083333333333334,0.24222836294395841
breakout,ETH,4h,Crash/Capitulation,completed_historical_backtest,294,-0.44453869769015364,-0.9875080959255711,-3.913430582776234,0.5736820541357102,0.3333333333333333,0.043745516462619476,3.0,8.333333333333334,-1.7213508576860002
breakout,ETH,4h,High Vol Expansion,completed_historical_backtest,275,-0.3965480662864843,-0.982138348910805,-5.072968603785526,0.3965480662864843,0.2,0.4232839355639699,5.0,7.6,-2.4767195515745213
breakout,ETH,4h,Range/Chop,completed_historical_backtest,8618,1.7425177686873017,0.29246409423612985,0.7755203999798214,0.5678652984435469,0.38492063492063494,1.5694246225827335,252.0,12.126984126984127,0.5150237125560235
breakout,ETH,4h,Unavailable,completed_historical_backtest,6,0.0,0.0,,0.0,,,0.0,,
breakout,SOL,4h,Overall,completed_historical_backtest,13061,-0.6585607996457769,-0.16498392238506998,0.11693047516891078,0.8575198837626633,0.3882978723404255,1.0653051396514062,376.0,12.13031914893617,-0.1923966143632102
breakout,SOL,4h,Bear Trend,completed_historical_backtest,2718,0.33389293471128645,0.26149043726318943,0.6850518749077696,0.5161521455711549,0.43209876543209874,1.2279951741605417,81.0,12.555555555555555,0.5066150349405868
breakout,SOL,4h,Bull Trend,completed_historical_backtest,2556,-0.10307097637344342,-0.08904894777498717,0.2789580394479208,0.6136299717688543,0.29577464788732394,1.183604522517031,71.0,11.43661971830986,-0.14511831538849712
breakout,SOL,4h,Crash/Capitulation,completed_historical_backtest,276,-0.27947120435839423,-0.9259166335048128,-0.6721198088697397,0.4428627742304171,1.0,,2.0,10.5,-2.0907529089881636
breakout,SOL,4h,High Vol Expansion,completed_historical_backtest,516,-0.2899934401375709,-0.7664943399018576,-0.9451421805496732,0.45336504025501667,0.4166666666666667,0.5548461333318068,12.0,11.583333333333334,-1.6906780890531534
breakout,SOL,4h,Range/Chop,completed_historical_backtest,6990,-0.4421459020205799,-0.1672218511253989,0.04749673361168861,0.807541024186756,0.3952380952380952,1.0091044316046005,210.0,12.247619047619047,-0.2070753635009462
breakout,SOL,4h,Unavailable,completed_historical_backtest,5,0.0,0.0,,0.0,,,0.0,,
breakout,BNB,4h,Overall,completed_historical_backtest,18764,0.7407453185412372,0.06688139330749454,0.3921995271926128,0.700066948575498,0.374,1.2778180555060021,500.0,11.04,0.09553571046824215
breakout,BNB,4h,Bear Trend,completed_historical_backtest,3426,0.40924472392988487,0.24537955583501603,0.6782669034203619,0.31719585473999234,0.36666666666666664,0.9680980271298756,90.0,10.644444444444444,0.7735900459233787
breakout,BNB,4h,Bull Trend,completed_historical_backtest,3910,-0.02273309986919103,-0.012805940702173335,0.213742821872145,0.5585124396743608,0.3592233009708738,1.033609813777373,103.0,10.37864077669903,-0.022928657971592905
breakout,BNB,4h,Crash/Capitulation,completed_historical_backtest,192,-0.34080405529107216,-0.9914055023085563,-3.475861923855377,0.46988169393678125,0.5,0.2602410986171952,2.0,3.5,-2.1099045038386657
