entry_time,exit_time,entry_price,exit_price,gross_return,partition
2021-09-22 10:00:00+00:00,2021-09-30 04:00:00+00:00,2949.5176500000002,3013.902355,0.021828892937799438,validation_2021_2024
2021-10-01 10:00:00+00:00,2021-10-13 07:00:00+00:00,3119.4121099999998,3422.6183600000004,0.09719980538256001,validation_2021_2024
2021-10-13 17:00:00+00:00,2021-10-13 19:00:00+00:00,3497.107805,3515.948155,0.005387408982091779,validation_2021_2024
2021-10-13 20:00:00+00:00,2021-10-16 04:00:00+00:00,3526.52186,3828.90801,0.08574628543490737,validation_2021_2024
2021-10-18 01:00:00+00:00,2021-10-18 05:00:00+00:00,3882.0143,3869.956345,-0.0031061078265476327,validation_2021_2024
2021-10-19 19:00:00+00:00,2021-10-21 20:00:00+00:00,3811.9593750000004,4083.8749850000004,0.07133224235895752,validation_2021_2024
2021-10-22 05:00:00+00:00,2021-10-23 00:00:00+00:00,4155.48389,3995.3280050000003,-0.038540850894743794,validation_2021_2024
2021-10-23 22:00:00+00:00,2021-10-25 21:00:00+00:00,4097.326785,4184.284145,0.0212229496359293,validation_2021_2024
2021-10-25 23:00:00+00:00,2021-10-26 02:00:00+00:00,4226.20982,4227.199675000001,0.00023421813922164247,validation_2021_2024
2021-10-26 21:00:00+00:00,2021-10-26 23:00:00+00:00,4270.045475,4125.322720000001,-0.03389255591007467,validation_2021_2024
2021-10-27 01:00:00+00:00,2021-12-31 19:00:00+00:00,4164.086775000001,3620.8305950000004,-0.13046226204063682,validation_2021_2024
2022-01-01 21:00:00+00:00,2022-01-05 14:00:00+00:00,3766.6615300000003,3815.2685,0.01290452290784927,validation_2021_2024
2022-01-08 14:00:00+00:00,2022-03-04 10:00:00+00:00,3205.190585,2737.6873000000005,-0.14585818615213464,validation_2021_2024
2022-03-05 04:00:00+00:00,2022-04-12 04:00:00+00:00,2629.368145,2996.4186200000004,0.13959645616684857,validation_2021_2024
2022-04-12 17:00:00+00:00,2022-04-27 08:00:00+00:00,3046.8334050000003,2881.3215250000003,-0.05432258939014756,validation_2021_2024
2022-04-28 00:00:00+00:00,2022-04-29 05:00:00+00:00,2893.283425,2917.4772100000005,0.008362051498636225,validation_2021_2024
2022-04-30 09:00:00+00:00,2022-05-02 13:00:00+00:00,2826.523435,2825.0061250000003,-0.0005368113991949253,validation_2021_2024
2022-07-19 18:00:00+00:00,2022-08-19 04:00:00+00:00,1576.971915,1815.85213,0.15148032297074865,validation_2021_2024
2022-08-19 08:00:00+00:00,2022-08-19 09:00:00+00:00,1747.246945,1734.704035,-0.007178670442603119,validation_2021_2024
2022-08-20 16:00:00+00:00,2022-08-22 15:00:00+00:00,1637.1520500000001,1587.39533,-0.030392241209361126,validation_2021_2024
2022-08-24 00:00:00+00:00,2022-08-24 01:00:00+00:00,1667.8981,1620.2359950000002,-0.02857614922638252,validation_2021_2024
2022-08-24 02:00:00+00:00,2022-08-24 05:00:00+00:00,1625.1040050000001,1635.313345,0.006282268684704828,validation_2021_2024
2022-08-24 06:00:00+00:00,2022-08-25 11:00:00+00:00,1640.326805,1707.544835,0.04097843783025912,validation_2021_2024
2022-08-26 10:00:00+00:00,2022-08-31 21:00:00+00:00,1663.1209450000001,1577.0408850000001,-0.051758147992057135,validation_2021_2024
2022-09-01 14:00:00+00:00,2022-09-01 16:00:00+00:00,1569.93137,1536.8213050000002,-0.021090135296805923,validation_2021_2024
2022-09-01 17:00:00+00:00,2022-09-01 18:00:00+00:00,1541.42868,1557.4103750000002,0.010368105386491244,validation_2021_2024
2022-09-02 00:00:00+00:00,2022-09-16 07:00:00+00:00,1588.5492550000001,1469.4924500000002,-0.07494687660786437,validation_2021_2024
2022-09-18 03:00:00+00:00,2022-09-21 21:00:00+00:00,1457.6031300000002,1251.230335,-0.1415836661931429,validation_2021_2024
2022-09-21 22:00:00+00:00,2022-09-22 19:00:00+00:00,1254.99968,1321.8841949999999,0.053294447851970794,validation_2021_2024
2022-09-24 14:00:00+00:00,2022-09-24 17:00:00+00:00,1344.71405,1334.365445,-0.007695766248594027,validation_2021_2024
2022-09-24 18:00:00+00:00,2022-09-26 15:00:00+00:00,1338.36454,1323.1822450000002,-0.011343916060417958,validation_2021_2024
2022-09-27 05:00:00+00:00,2022-09-27 06:00:00+00:00,1382.4706,1381.953955,-0.0003737113830848404,validation_2021_2024
