signal_time,entry_time,exit_time,asset,funding_rate,mark_price,source_symbol
2024-11-19 16:00:00+00:00,2024-11-19 17:00:00+00:00,2024-11-20 01:00:00+00:00,BNB,0.00021252,615.50999999999999,BNBUSDT
2024-11-21 08:00:00+00:00,2024-11-21 09:00:00+00:00,2024-11-21 17:00:00+00:00,BNB,0.00011290000000000001,612.85950585000001,BNBUSDT
2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,2024-11-23 09:00:00+00:00,DOGE,0.00035085999999999998,0.41300999999999999,DOGEUSDT
2024-11-24 08:00:00+00:00,2024-11-24 09:00:00+00:00,2024-11-24 17:00:00+00:00,LINK,0.00038276,17.805482439999999,LINKUSDT
2024-11-25 16:00:00+00:00,2024-11-25 17:00:00+00:00,2024-11-26 01:00:00+00:00,ETH,0.00031796999999999999,3521.3400000000001,ETHUSDT
2024-11-27 00:00:00+00:00,2024-11-27 01:00:00+00:00,2024-11-27 09:00:00+00:00,BTC,0.00031205000000000002,92013.699999999997,BTCUSDT
2024-11-28 08:00:00+00:00,2024-11-28 09:00:00+00:00,2024-11-28 17:00:00+00:00,BNB,0.00029079000000000003,650.38394998000001,BNBUSDT
2024-11-29 16:00:00+00:00,2024-11-29 17:00:00+00:00,2024-11-30 01:00:00+00:00,LINK,0.00035022999999999999,18.056000000000001,LINKUSDT
2024-12-01 00:00:00+00:00,2024-12-01 01:00:00+00:00,2024-12-01 09:00:00+00:00,DOGE,0.00025872999999999998,0.42179,DOGEUSDT
2024-12-02 16:00:00+00:00,2024-12-02 17:00:00+00:00,2024-12-03 01:00:00+00:00,LINK,0.00032113999999999998,21.782,LINKUSDT
2024-12-04 00:00:00+00:00,2024-12-04 01:00:00+00:00,2024-12-04 09:00:00+00:00,DOGE,0.0004215,0.40665000000000001,DOGEUSDT
2024-12-05 08:00:00+00:00,2024-12-05 09:00:00+00:00,2024-12-05 17:00:00+00:00,ETH,0.00049481999999999998,3852.6496818199998,ETHUSDT
2024-12-06 16:00:00+00:00,2024-12-06 17:00:00+00:00,2024-12-07 01:00:00+00:00,ETH,0.00026350000000000001,3996.2796212100002,ETHUSDT
2024-12-08 00:00:00+00:00,2024-12-08 01:00:00+00:00,2024-12-08 09:00:00+00:00,SOL,0.00045069000000000001,238.30000000000001,SOLUSDT
2024-12-09 08:00:00+00:00,2024-12-09 09:00:00+00:00,2024-12-09 17:00:00+00:00,LINK,0.00027584000000000002,26.227,LINKUSDT
2024-12-10 16:00:00+00:00,2024-12-10 17:00:00+00:00,2024-12-11 01:00:00+00:00,ADA,0.0001,0.94883428999999997,ADAUSDT
2024-12-12 08:00:00+00:00,2024-12-12 09:00:00+00:00,2024-12-12 17:00:00+00:00,ADA,0.0001,1.157,ADAUSDT
2024-12-14 00:00:00+00:00,2024-12-14 01:00:00+00:00,2024-12-14 09:00:00+00:00,ADA,0.0001,1.1210121200000001,ADAUSDT
2024-12-15 08:00:00+00:00,2024-12-15 09:00:00+00:00,2024-12-15 17:00:00+00:00,ADA,0.0001,1.0484,ADAUSDT
2024-12-16 16:00:00+00:00,2024-12-16 17:00:00+00:00,2024-12-17 01:00:00+00:00,BNB,0.00010698,718.95000000000005,BNBUSDT
2024-12-18 00:00:00+00:00,2024-12-18 01:00:00+00:00,2024-12-18 09:00:00+00:00,ADA,0.0001,1.0516000000000001,ADAUSDT
2024-12-19 08:00:00+00:00,2024-12-19 09:00:00+00:00,2024-12-19 17:00:00+00:00,BTC,0.0001,101625.15913499999,BTCUSDT
2024-12-21 00:00:00+00:00,2024-12-21 01:00:00+00:00,2024-12-21 09:00:00+00:00,AVAX,0.0001,39.835000000000001,AVAXUSDT
2024-12-22 08:00:00+00:00,2024-12-22 09:00:00+00:00,2024-12-22 17:00:00+00:00,ADA,0.0001,0.89019999999999999,ADAUSDT
2024-12-24 00:00:00+00:00,2024-12-24 01:00:00+00:00,2024-12-24 09:00:00+00:00,ADA,0.0001,0.92619099000000005,ADAUSDT
2024-12-25 08:00:00+00:00,2024-12-25 09:00:00+00:00,2024-12-25 17:00:00+00:00,BTC,0.0001,98052.367269499999,BTCUSDT
2024-12-26 16:00:00+00:00,2024-12-26 17:00:00+00:00,2024-12-27 01:00:00+00:00,AVAX,0.0001,37.661688750000003,AVAXUSDT
2024-12-28 08:00:00+00:00,2024-12-28 09:00:00+00:00,2024-12-28 17:00:00+00:00,ETH,0.0001,3334.4449557399998,ETHUSDT
2024-12-29 16:00:00+00:00,2024-12-29 17:00:00+00:00,2024-12-30 01:00:00+00:00,ADA,0.0001,0.88349814000000004,ADAUSDT
2024-12-31 00:00:00+00:00,2024-12-31 01:00:00+00:00,2024-12-31 09:00:00+00:00,ADA,0.0001,0.86129999999999995,ADAUSDT
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,2025-01-01 17:00:00+00:00,ADA,0.0001,0.85140000000000005,ADAUSDT
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00+00:00,2025-01-03 01:00:00+00:00,ADA,0.0001,0.95499999999999996,ADAUSDT
2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,2025-01-04 09:00:00+00:00,ADA,0.0001,1.08935604,ADAUSDT
2025-01-05 08:00:00+00:00,2025-01-05 09:00:00+00:00,2025-01-05 17:00:00+00:00,ADA,0.0001,1.09331175,ADAUSDT
2025-01-06 16:00:00+00:00,2025-01-06 17:00:00+00:00,2025-01-07 01:00:00+00:00,ADA,0.0001,1.09510398,ADAUSDT
2025-01-08 08:00:00+00:00,2025-01-08 09:00:00+00:00,2025-01-08 17:00:00+00:00,ADA,0.0001,0.98267649000000001,ADAUSDT
2025-01-09 16:00:00+00:00,2025-01-09 17:00:00+00:00,2025-01-10 01:00:00+00:00,ADA,0.0001,0.92849999999999999,ADAUSDT
2025-01-11 00:00:00+00:00,2025-01-11 01:00:00+00:00,2025-01-11 09:00:00+00:00,XRP,0.0001,2.3411,XRPUSDT
2025-01-12 08:00:00+00:00,2025-01-12 09:00:00+00:00,2025-01-12 17:00:00+00:00,ADA,0.0001,1.0026999999999999,ADAUSDT
2025-01-13 16:00:00+00:00,2025-01-13 17:00:00+00:00,2025-01-14 01:00:00+00:00,LINK,0.0001,18.92452025,LINKUSDT
2025-01-15 00:00:00+00:00,2025-01-15 01:00:00+00:00,2025-01-15 09:00:00+00:00,ADA,0.0001,0.99684035999999998,ADAUSDT
2025-01-16 08:00:00+00:00,2025-01-16 09:00:00+00:00,2025-01-16 17:00:00+00:00,ADA,0.0001,1.0562704700000001,ADAUSDT
2025-01-18 00:00:00+00:00,2025-01-18 01:00:00+00:00,2025-01-18 09:00:00+00:00,ADA,0.0001,1.1328,ADAUSDT
2025-01-19 08:00:00+00:00,2025-01-19 09:00:00+00:00,2025-01-19 17:00:00+00:00,BNB,0.00014009,705.62880474999997,BNBUSDT
2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-21 01:00:00+00:00,BNB,0.00010734,688.60970004000001,BNBUSDT
2025-01-22 00:00:00+00:00,2025-01-22 01:00:00+00:00,2025-01-22 09:00:00+00:00,BNB,0.00011414,692.53999999999996,BNBUSDT
2025-01-23 08:00:00+00:00,2025-01-23 09:00:00+00:00,2025-01-23 17:00:00+00:00,ADA,0.0001,0.97172915999999998,ADAUSDT
2025-01-24 16:00:00+00:00,2025-01-24 17:00:00+00:00,2025-01-25 01:00:00+00:00,ADA,0.0001,0.99480000000000002,ADAUSDT
2025-01-26 00:00:00+00:00,2025-01-26 01:00:00+00:00,2025-01-26 09:00:00+00:00,ADA,0.0001,0.97609999999999997,ADAUSDT
2025-01-27 08:00:00+00:00,2025-01-27 09:00:00+00:00,2025-01-27 17:00:00+00:00,XRP,0.0001,2.8089,XRPUSDT
2025-01-28 16:00:00+00:00,2025-01-28 17:00:00+00:00,2025-01-29 01:00:00+00:00,ADA,0.0001,0.9587,ADAUSDT
2025-01-30 08:00:00+00:00,2025-01-30 09:00:00+00:00,2025-01-30 17:00:00+00:00,ADA,0.0001,0.96150451000000003,ADAUSDT
2025-01-31 16:00:00+00:00,2025-01-31 17:00:00+00:00,2025-02-01 01:00:00+00:00,ADA,0.0001,0.97900770000000004,ADAUSDT
2025-02-02 08:00:00+00:00,2025-02-02 09:00:00+00:00,2025-02-02 17:00:00+00:00,ETH,0.0001,3100.0799999999999,ETHUSDT
2025-02-06 16:00:00+00:00,2025-02-06 17:00:00+00:00,2025-02-07 01:00:00+00:00,XRP,0.0001,2.3150171199999998,XRPUSDT
2025-02-08 08:00:00+00:00,2025-02-08 09:00:00+00:00,2025-02-08 17:00:00+00:00,DOGE,0.0001,0.24788452,DOGEUSDT
2025-02-09 16:00:00+00:00,2025-02-09 17:00:00+00:00,2025-02-10 01:00:00+00:00,LINK,0.0001,18.714490120000001,LINKUSDT
2025-02-11 08:00:00+00:00,2025-02-11 09:00:00+00:00,2025-02-11 17:00:00+00:00,LINK,0.0001,19.623999999999999,LINKUSDT
2025-02-13 08:00:00+00:00,2025-02-13 09:00:00+00:00,2025-02-13 17:00:00+00:00,ETH,0.0001,2680.1358888899999,ETHUSDT
2025-02-15 00:00:00+00:00,2025-02-15 01:00:00+00:00,2025-02-15 09:00:00+00:00,AVAX,0.0001,26.371623939999999,AVAXUSDT
2025-02-17 08:00:00+00:00,2025-02-17 09:00:00+00:00,2025-02-17 17:00:00+00:00,ADA,0.0001,0.79374924000000002,ADAUSDT
2025-02-18 16:00:00+00:00,2025-02-18 17:00:00+00:00,2025-02-19 01:00:00+00:00,BTC,0.0001,95510.840274100003,BTCUSDT
2025-02-20 08:00:00+00:00,2025-02-20 09:00:00+00:00,2025-02-20 17:00:00+00:00,ADA,0.0001,0.78069999999999995,ADAUSDT
2025-02-21 16:00:00+00:00,2025-02-21 17:00:00+00:00,2025-02-22 01:00:00+00:00,AVAX,0.0001,25.462974849999998,AVAXUSDT
2025-02-23 00:00:00+00:00,2025-02-23 01:00:00+00:00,2025-02-23 09:00:00+00:00,AVAX,0.0001,25.823,AVAXUSDT
2025-02-25 00:00:00+00:00,2025-02-25 01:00:00+00:00,2025-02-25 09:00:00+00:00,ADA,0.0001,0.68124262999999996,ADAUSDT
2025-02-26 16:00:00+00:00,2025-02-26 17:00:00+00:00,2025-02-27 01:00:00+00:00,ADA,0.0001,0.67689999999999995,ADAUSDT
2025-02-28 08:00:00+00:00,2025-02-28 09:00:00+00:00,2025-02-28 17:00:00+00:00,SOL,0.0001,128.47944622,SOLUSDT
2025-03-02 00:00:00+00:00,2025-03-02 01:00:00+00:00,2025-03-02 09:00:00+00:00,LINK,0.0001,14.752000000000001,LINKUSDT
2025-03-03 08:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 17:00:00+00:00,ADA,0.0001,1.0135000000000001,ADAUSDT
2025-03-05 16:00:00+00:00,2025-03-05 17:00:00+00:00,2025-03-06 01:00:00+00:00,LINK,0.0001,15.690886409999999,LINKUSDT
2025-03-07 16:00:00+00:00,2025-03-07 17:00:00+00:00,2025-03-08 01:00:00+00:00,LINK,0.0001,16.913179339999999,LINKUSDT
2025-03-09 16:00:00+00:00,2025-03-09 17:00:00+00:00,2025-03-10 01:00:00+00:00,BTC,0.0001,83040.222770399996,BTCUSDT
2025-03-13 00:00:00+00:00,2025-03-13 01:00:00+00:00,2025-03-13 09:00:00+00:00,LINK,0.0001,13.48286933,LINKUSDT
2025-03-14 08:00:00+00:00,2025-03-14 09:00:00+00:00,2025-03-14 17:00:00+00:00,DOGE,0.0001,0.16838,DOGEUSDT
2025-03-16 08:00:00+00:00,2025-03-16 09:00:00+00:00,2025-03-16 17:00:00+00:00,LINK,0.0001,14.1508734,LINKUSDT
2025-03-18 08:00:00+00:00,2025-03-18 09:00:00+00:00,2025-03-18 17:00:00+00:00,LINK,0.0001,14.133214669999999,LINKUSDT
2025-03-19 16:00:00+00:00,2025-03-19 17:00:00+00:00,2025-03-20 01:00:00+00:00,ADA,0.0001,0.74039999999999995,ADAUSDT
2025-03-21 08:00:00+00:00,2025-03-21 09:00:00+00:00,2025-03-21 17:00:00+00:00,LINK,0.0001,14.186091429999999,LINKUSDT
2025-03-22 16:00:00+00:00,2025-03-22 17:00:00+00:00,2025-03-23 01:00:00+00:00,AVAX,0.0001,19.538952559999998,AVAXUSDT
2025-03-24 08:00:00+00:00,2025-03-24 09:00:00+00:00,2025-03-24 17:00:00+00:00,ADA,0.0001,0.72205591000000002,ADAUSDT
2025-03-25 16:00:00+00:00,2025-03-25 17:00:00+00:00,2025-03-26 01:00:00+00:00,ADA,0.0001,0.75633437000000003,ADAUSDT
2025-03-29 16:00:00+00:00,2025-03-29 17:00:00+00:00,2025-03-30 01:00:00+00:00,LINK,0.0001,13.627000000000001,LINKUSDT
2025-04-01 16:00:00+00:00,2025-04-01 17:00:00+00:00,2025-04-02 01:00:00+00:00,LINK,0.0001,14.305999999999999,LINKUSDT
2025-04-04 08:00:00+00:00,2025-04-04 09:00:00+00:00,2025-04-04 17:00:00+00:00,LINK,0.0001,13.066000000000001,LINKUSDT
2025-04-06 00:00:00+00:00,2025-04-06 01:00:00+00:00,2025-04-06 09:00:00+00:00,XRP,0.0001,2.1432847800000001,XRPUSDT
2025-04-07 08:00:00+00:00,2025-04-07 09:00:00+00:00,2025-04-07 17:00:00+00:00,LINK,0.0001,10.35017476,LINKUSDT
2025-04-09 00:00:00+00:00,2025-04-09 01:00:00+00:00,2025-04-09 09:00:00+00:00,LINK,0.0001,10.917725020000001,LINKUSDT
2025-04-10 08:00:00+00:00,2025-04-10 09:00:00+00:00,2025-04-10 17:00:00+00:00,LINK,0.0001,12.31390571,LINKUSDT
2025-04-11 16:00:00+00:00,2025-04-11 17:00:00+00:00,2025-04-12 01:00:00+00:00,ADA,0.0001,0.62109999999999999,ADAUSDT
2025-04-13 08:00:00+00:00,2025-04-13 09:00:00+00:00,2025-04-13 17:00:00+00:00,DOGE,0.0001,0.16406393999999999,DOGEUSDT
2025-04-16 08:00:00+00:00,2025-04-16 09:00:00+00:00,2025-04-16 17:00:00+00:00,LINK,0.0001,12.158757830000001,LINKUSDT
2025-04-18 08:00:00+00:00,2025-04-18 09:00:00+00:00,2025-04-18 17:00:00+00:00,LINK,0.0001,12.63776167,LINKUSDT
2025-04-19 16:00:00+00:00,2025-04-19 17:00:00+00:00,2025-04-20 01:00:00+00:00,LINK,0.0001,12.74838095,LINKUSDT
2025-04-21 00:00:00+00:00,2025-04-21 01:00:00+00:00,2025-04-21 09:00:00+00:00,LINK,0.0001,13.276511429999999,LINKUSDT
2025-04-22 08:00:00+00:00,2025-04-22 09:00:00+00:00,2025-04-22 17:00:00+00:00,DOGE,0.0001,0.16377989000000001,DOGEUSDT
2025-04-23 16:00:00+00:00,2025-04-23 17:00:00+00:00,2025-04-24 01:00:00+00:00,ADA,0.0001,0.69822768000000002,ADAUSDT
2025-04-26 08:00:00+00:00,2025-04-26 09:00:00+00:00,2025-04-26 17:00:00+00:00,ADA,0.0001,0.72570990000000002,ADAUSDT
2025-04-27 16:00:00+00:00,2025-04-27 17:00:00+00:00,2025-04-28 01:00:00+00:00,XRP,0.0001,2.2269999999999999,XRPUSDT
2025-04-29 00:00:00+00:00,2025-04-29 01:00:00+00:00,2025-04-29 09:00:00+00:00,AVAX,0.0001,21.827000000000002,AVAXUSDT
2025-05-01 08:00:00+00:00,2025-05-01 09:00:00+00:00,2025-05-01 17:00:00+00:00,LINK,0.0001,14.718646379999999,LINKUSDT
2025-05-03 00:00:00+00:00,2025-05-03 01:00:00+00:00,2025-05-03 09:00:00+00:00,LINK,0.0001,14.65406857,LINKUSDT
2025-05-05 08:00:00+00:00,2025-05-05 09:00:00+00:00,2025-05-05 17:00:00+00:00,LINK,0.0001,14.108886569999999,LINKUSDT
2025-05-07 08:00:00+00:00,2025-05-07 09:00:00+00:00,2025-05-07 17:00:00+00:00,XRP,0.0001,2.14038263,XRPUSDT
2025-05-09 16:00:00+00:00,2025-05-09 17:00:00+00:00,2025-05-10 01:00:00+00:00,ADA,0.0001,0.78149999999999997,ADAUSDT
2025-05-11 00:00:00+00:00,2025-05-11 01:00:00+00:00,2025-05-11 09:00:00+00:00,ADA,0.0001,0.84050000000000002,ADAUSDT
2025-05-12 08:00:00+00:00,2025-05-12 09:00:00+00:00,2025-05-12 17:00:00+00:00,ADA,0.0001,0.82450000000000001,ADAUSDT
2025-05-14 08:00:00+00:00,2025-05-14 09:00:00+00:00,2025-05-14 17:00:00+00:00,ADA,0.0001,0.82411825999999999,ADAUSDT
2025-05-16 08:00:00+00:00,2025-05-16 09:00:00+00:00,2025-05-16 17:00:00+00:00,ADA,0.0001,0.77800000000000002,ADAUSDT
2025-05-18 16:00:00+00:00,2025-05-18 17:00:00+00:00,2025-05-19 01:00:00+00:00,BTC,0.0001,105484.2,BTCUSDT
2025-05-20 00:00:00+00:00,2025-05-20 01:00:00+00:00,2025-05-20 09:00:00+00:00,ADA,0.0001,0.74229560000000006,ADAUSDT
2025-05-22 08:00:00+00:00,2025-05-22 09:00:00+00:00,2025-05-22 17:00:00+00:00,ADA,0.0001,0.79374619999999996,ADAUSDT
2025-05-25 08:00:00+00:00,2025-05-25 09:00:00+00:00,2025-05-25 17:00:00+00:00,LINK,0.0001,15.283485710000001,LINKUSDT
2025-05-29 00:00:00+00:00,2025-05-29 01:00:00+00:00,2025-05-29 09:00:00+00:00,ETH,0.0001,2680.5734031000002,ETHUSDT
2025-06-01 16:00:00+00:00,2025-06-01 17:00:00+00:00,2025-06-02 01:00:00+00:00,LINK,0.0001,13.934650100000001,LINKUSDT
2025-06-03 00:00:00+00:00,2025-06-03 01:00:00+00:00,2025-06-03 09:00:00+00:00,ADA,0.0001,0.6895,ADAUSDT
2025-06-04 08:00:00+00:00,2025-06-04 09:00:00+00:00,2025-06-04 17:00:00+00:00,ADA,0.0001,0.69576879999999997,ADAUSDT
2025-06-05 16:00:00+00:00,2025-06-05 17:00:00+00:00,2025-06-06 01:00:00+00:00,ADA,0.0001,0.67390000000000005,ADAUSDT
2025-06-07 00:00:00+00:00,2025-06-07 01:00:00+00:00,2025-06-07 09:00:00+00:00,ADA,0.0001,0.65510000000000002,ADAUSDT
2025-06-08 16:00:00+00:00,2025-06-08 17:00:00+00:00,2025-06-09 01:00:00+00:00,XRP,0.0001,2.2766000000000002,XRPUSDT
2025-06-10 00:00:00+00:00,2025-06-10 01:00:00+00:00,2025-06-10 09:00:00+00:00,ADA,0.0001,0.70469999999999999,ADAUSDT
2025-06-11 08:00:00+00:00,2025-06-11 09:00:00+00:00,2025-06-11 17:00:00+00:00,ADA,0.0001,0.72337909,ADAUSDT
2025-06-16 00:00:00+00:00,2025-06-16 01:00:00+00:00,2025-06-16 09:00:00+00:00,SOL,0.0001,152.88999999999999,SOLUSDT
2025-06-20 00:00:00+00:00,2025-06-20 01:00:00+00:00,2025-06-20 09:00:00+00:00,ADA,0.0001,0.60176362000000005,ADAUSDT
2025-06-21 16:00:00+00:00,2025-06-21 17:00:00+00:00,2025-06-22 01:00:00+00:00,ADA,0.0001,0.57535294000000003,ADAUSDT
2025-06-24 08:00:00+00:00,2025-06-24 09:00:00+00:00,2025-06-24 17:00:00+00:00,XRP,0.0001,2.1774679400000001,XRPUSDT
2025-06-28 16:00:00+00:00,2025-06-28 17:00:00+00:00,2025-06-29 01:00:00+00:00,SOL,0.0001,148.10836491000001,SOLUSDT
2025-06-30 00:00:00+00:00,2025-06-30 01:00:00+00:00,2025-06-30 09:00:00+00:00,ADA,0.0001,0.57706674999999996,ADAUSDT
2025-07-07 00:00:00+00:00,2025-07-07 01:00:00+00:00,2025-07-07 09:00:00+00:00,ADA,0.0001,0.58548396000000003,ADAUSDT
2025-07-08 16:00:00+00:00,2025-07-08 17:00:00+00:00,2025-07-09 01:00:00+00:00,ADA,0.0001,0.58070595999999997,ADAUSDT
2025-07-10 08:00:00+00:00,2025-07-10 09:00:00+00:00,2025-07-10 17:00:00+00:00,ADA,0.0001,0.62770000000000004,ADAUSDT
2025-07-12 00:00:00+00:00,2025-07-12 01:00:00+00:00,2025-07-12 09:00:00+00:00,ADA,0.0001,0.70933011000000001,ADAUSDT
2025-07-14 00:00:00+00:00,2025-07-14 01:00:00+00:00,2025-07-14 09:00:00+00:00,ADA,0.0001,0.73650000000000004,ADAUSDT
2025-07-15 08:00:00+00:00,2025-07-15 09:00:00+00:00,2025-07-15 17:00:00+00:00,ADA,0.0001,0.71960000000000002,ADAUSDT
2025-07-17 08:00:00+00:00,2025-07-17 09:00:00+00:00,2025-07-17 17:00:00+00:00,ADA,0.0001,0.77311706000000002,ADAUSDT
2025-07-18 16:00:00+00:00,2025-07-18 17:00:00+00:00,2025-07-19 01:00:00+00:00,ADA,0.0001,0.82259640000000001,ADAUSDT
2025-07-20 00:00:00+00:00,2025-07-20 01:00:00+00:00,2025-07-20 09:00:00+00:00,ADA,0.0001,0.8296,ADAUSDT
2025-07-21 08:00:00+00:00,2025-07-21 09:00:00+00:00,2025-07-21 17:00:00+00:00,ADA,0.0001,0.89410000000000001,ADAUSDT
2025-07-23 00:00:00+00:00,2025-07-23 01:00:00+00:00,2025-07-23 09:00:00+00:00,XRP,0.00031377999999999999,3.55295768,XRPUSDT
2025-07-24 16:00:00+00:00,2025-07-24 17:00:00+00:00,2025-07-25 01:00:00+00:00,ADA,0.0001,0.82299999999999995,ADAUSDT
2025-07-27 08:00:00+00:00,2025-07-27 09:00:00+00:00,2025-07-27 17:00:00+00:00,ADA,0.0001,0.82352663000000004,ADAUSDT
2025-07-28 16:00:00+00:00,2025-07-28 17:00:00+00:00,2025-07-29 01:00:00+00:00,BNB,0.00011022,836.19454131999998,BNBUSDT
2025-07-30 08:00:00+00:00,2025-07-30 09:00:00+00:00,2025-07-30 17:00:00+00:00,BTC,0.0001,118083.2,BTCUSDT
2025-07-31 16:00:00+00:00,2025-07-31 17:00:00+00:00,2025-08-01 01:00:00+00:00,BTC,0.0001,118263.695565,BTCUSDT
2025-08-02 08:00:00+00:00,2025-08-02 09:00:00+00:00,2025-08-02 17:00:00+00:00,AVAX,0.0001,21.655999999999999,AVAXUSDT
2025-08-04 08:00:00+00:00,2025-08-04 09:00:00+00:00,2025-08-04 17:00:00+00:00,XRP,0.0001,3.0103738199999999,XRPUSDT
2025-08-05 16:00:00+00:00,2025-08-05 17:00:00+00:00,2025-08-06 01:00:00+00:00,AVAX,0.0001,21.710888239999999,AVAXUSDT
2025-08-08 16:00:00+00:00,2025-08-08 17:00:00+00:00,2025-08-09 01:00:00+00:00,ADA,0.0001,0.78150043999999996,ADAUSDT
2025-08-11 00:00:00+00:00,2025-08-11 01:00:00+00:00,2025-08-11 09:00:00+00:00,ADA,0.0001,0.80110186000000005,ADAUSDT
2025-08-13 00:00:00+00:00,2025-08-13 01:00:00+00:00,2025-08-13 09:00:00+00:00,BNB,0.00014410000000000001,832.98712492000004,BNBUSDT
2025-08-14 16:00:00+00:00,2025-08-14 17:00:00+00:00,2025-08-15 01:00:00+00:00,ADA,0.0001,0.92510592000000003,ADAUSDT
2025-08-16 08:00:00+00:00,2025-08-16 09:00:00+00:00,2025-08-16 17:00:00+00:00,DOGE,0.0001,0.23300000000000001,DOGEUSDT
2025-08-18 00:00:00+00:00,2025-08-18 01:00:00+00:00,2025-08-18 09:00:00+00:00,ADA,0.0001,0.96063767,ADAUSDT
2025-08-19 16:00:00+00:00,2025-08-19 17:00:00+00:00,2025-08-20 01:00:00+00:00,ETH,0.0001,4190.3299999999999,ETHUSDT
2025-08-21 08:00:00+00:00,2025-08-21 09:00:00+00:00,2025-08-21 17:00:00+00:00,ADA,0.0001,0.87519999999999998,ADAUSDT
2025-08-23 16:00:00+00:00,2025-08-23 17:00:00+00:00,2025-08-24 01:00:00+00:00,BNB,0.00012106,889.16999999999996,BNBUSDT
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,2025-08-25 09:00:00+00:00,ADA,0.0001,0.90839972999999996,ADAUSDT
2025-08-26 16:00:00+00:00,2025-08-26 17:00:00+00:00,2025-08-27 01:00:00+00:00,BTC,0.0001,109634.088116,BTCUSDT
2025-08-28 00:00:00+00:00,2025-08-28 01:00:00+00:00,2025-08-28 09:00:00+00:00,AVAX,0.0001,24.422962200000001,AVAXUSDT
2025-08-29 08:00:00+00:00,2025-08-29 09:00:00+00:00,2025-08-29 17:00:00+00:00,AVAX,0.0001,24.148,AVAXUSDT
2025-08-31 08:00:00+00:00,2025-08-31 09:00:00+00:00,2025-08-31 17:00:00+00:00,ADA,0.0001,0.82620000000000005,ADAUSDT
2025-09-04 08:00:00+00:00,2025-09-04 09:00:00+00:00,2025-09-04 17:00:00+00:00,AVAX,0.0001,24.759,AVAXUSDT
2025-09-05 16:00:00+00:00,2025-09-05 17:00:00+00:00,2025-09-06 01:00:00+00:00,ADA,0.0001,0.82452661999999999,ADAUSDT
2025-09-07 00:00:00+00:00,2025-09-07 01:00:00+00:00,2025-09-07 09:00:00+00:00,AVAX,0.0001,24.367420970000001,AVAXUSDT
2025-09-08 08:00:00+00:00,2025-09-08 09:00:00+00:00,2025-09-08 17:00:00+00:00,ADA,0.0001,0.84199999999999997,ADAUSDT
2025-09-09 16:00:00+00:00,2025-09-09 17:00:00+00:00,2025-09-10 01:00:00+00:00,ADA,0.0001,0.85740000000000005,ADAUSDT
2025-09-11 00:00:00+00:00,2025-09-11 01:00:00+00:00,2025-09-11 09:00:00+00:00,ADA,0.0001,0.88529999999999998,ADAUSDT
2025-09-13 16:00:00+00:00,2025-09-13 17:00:00+00:00,2025-09-14 01:00:00+00:00,BNB,0.00012118,937.03201277000005,BNBUSDT
2025-09-16 08:00:00+00:00,2025-09-16 09:00:00+00:00,2025-09-16 17:00:00+00:00,AVAX,0.0001,30.615766300000001,AVAXUSDT
2025-09-18 16:00:00+00:00,2025-09-18 17:00:00+00:00,2025-09-19 01:00:00+00:00,ADA,0.0001,0.92684840000000002,ADAUSDT
2025-09-20 00:00:00+00:00,2025-09-20 01:00:00+00:00,2025-09-20 09:00:00+00:00,AVAX,0.0001,33.719000000000001,AVAXUSDT
2025-09-21 08:00:00+00:00,2025-09-21 09:00:00+00:00,2025-09-21 17:00:00+00:00,ADA,0.0001,0.89923308000000002,ADAUSDT
2025-09-22 16:00:00+00:00,2025-09-22 17:00:00+00:00,2025-09-23 01:00:00+00:00,AVAX,0.0001,31.957000000000001,AVAXUSDT
2025-09-25 00:00:00+00:00,2025-09-25 01:00:00+00:00,2025-09-25 09:00:00+00:00,XRP,0.0001,2.9245999999999999,XRPUSDT
2025-09-26 08:00:00+00:00,2025-09-26 09:00:00+00:00,2025-09-26 17:00:00+00:00,ADA,0.0001,0.77391745999999995,ADAUSDT
2025-09-28 00:00:00+00:00,2025-09-28 01:00:00+00:00,2025-09-28 09:00:00+00:00,ADA,0.0001,0.78069999999999995,ADAUSDT
2025-10-01 00:00:00+00:00,2025-10-01 01:00:00+00:00,2025-10-01 09:00:00+00:00,ADA,0.0001,0.80700000000000005,ADAUSDT
2025-10-02 16:00:00+00:00,2025-10-02 17:00:00+00:00,2025-10-03 01:00:00+00:00,ADA,0.0001,0.85350000000000004,ADAUSDT
2025-10-04 08:00:00+00:00,2025-10-04 09:00:00+00:00,2025-10-04 17:00:00+00:00,ADA,0.0001,0.85229184000000002,ADAUSDT
2025-10-07 00:00:00+00:00,2025-10-07 01:00:00+00:00,2025-10-07 09:00:00+00:00,ADA,0.0001,0.87141950000000001,ADAUSDT
2025-10-09 08:00:00+00:00,2025-10-09 09:00:00+00:00,2025-10-09 17:00:00+00:00,AVAX,0.0001,28.356059810000001,AVAXUSDT
2025-10-11 00:00:00+00:00,2025-10-11 01:00:00+00:00,2025-10-11 09:00:00+00:00,DOGE,0.00045252999999999998,0.19313,DOGEUSDT
