entry_time,exit_time,entry_price,exit_price,gross_return,capital_at_entry,capital_at_exit,trade_return,note,asset
2024-02-15 00:00:00+00:00,2024-03-17 00:00:00+00:00,0.5378,0.603,0.12123465972480484,13603.488519752693,15229.82376728293,0.1195528077352177,,XRP
2024-09-22 00:00:00+00:00,2024-10-03 00:00:00+00:00,0.5977,0.5383,-0.09938096034800069,15206.979031632005,13675.151309199293,-0.10073188890747864,,XRP
2024-11-08 00:00:00+00:00,2024-12-22 00:00:00+00:00,0.5556,2.2379,3.027897768178545,13654.638582235495,54916.989038265005,3.021855921526278,,XRP
2025-04-29 00:00:00+00:00,2025-05-05 00:00:00+00:00,2.295,2.1561,-0.06052287581699348,54834.61355470761,51438.591250491125,-0.06193209150326795,,XRP
2025-05-09 00:00:00+00:00,2025-05-24 00:00:00+00:00,2.3272,2.2965,-0.013191818494327927,51361.43336361539,50607.85683308845,-0.014672030766586297,,XRP
2025-07-04 00:00:00+00:00,2025-07-29 00:00:00+00:00,2.2569,3.1235,0.38397802295183664,50531.945047838824,69830.198751114,0.3819020559174089,,XRP
2025-09-13 00:00:00+00:00,2025-09-21 00:00:00+00:00,3.1054,2.975,-0.04199136987183611,69725.45345298733,66697.38976834012,-0.04342838281702821,,XRP
2026-01-04 00:00:00+00:00,2026-01-19 00:00:00+00:00,2.0182,1.9914,-0.013279159647210461,66597.3436836876,65614.41744444452,-0.014759240907739724,,XRP
2026-03-17 00:00:00+00:00,2026-03-27 00:00:00+00:00,1.5429,1.3608,-0.11802449931946331,65515.99581827786,57696.82795958795,-0.11934746257048401,,XRP
2026-04-16 00:00:00+00:00,2026-04-29 00:00:00+00:00,1.3922,1.3806,-0.008332136187329446,57610.28271764857,57044.57059726019,-0.009819637983048413,,XRP
2026-05-11 00:00:00+00:00,2026-05-19 00:00:00+00:00,1.4735,1.3901,-0.05659993213437403,56959.00374136431,53654.5253031688,-0.058015032236172326,,XRP
